_addr_key,state,city,country,address_raw,permits_count,first_seen_applied_date,last_seen_applied_date,record_ids_sample,statuses_sample,latest_record_id,latest_status,latest_permit_type,latest_description,latest_valuation_usd,latest_contractor,latest_owner,capacity_mw,source,source_url,covered
az||chandler||gilbert rd & e germann rd,AZ,Chandler,United States,GILBERT RD & E GERMANN RD,1,10/8/2025,10/8/2025,UTL25-0963,Awaiting Client Reply,UTL25-0963,Awaiting Client Reply,Utility Permit,"REMOVE:-(1) ACOM-2F15D-12P-R3 ANTENNA-(2) AIRSCALE MICRO 4T4R-(1) AIRSCALE B46 2T1W (AZRA)FROM AT&T OFFICE: 1355 WEST UNIVERSITY DRIVE, MESA, AZ 85201-5419: -(1) ANTENNA CANISTER INSTALL:-(1) GAMMANU OY9X360F8 ANTENNA-(1) 44R14-N77A-DC-(1) 44R26-N25N66-AC-(1) TA09068-C600-(1) CANISTER SWAP TO SHRD1-3818AAUDY-(8) NEW 3/8 COAX CABLES-(4) 25G SFP",,,,TBD,permit,TBD,TRUE
va||loudoun||22700 holiday park dr sterling va 20166,VA,Loudoun,United States,22700  HOLIDAY PARK DR  STERLING VA 20166,2,2/17/2025,10/6/2025,"EPLAN-2025-0166, BLDC-2025-008115",In Review,EPLAN-2025-0166,In Review,Engineering Plan Revision,"TRANSDULLES: Install 12'-6"" x 17' steek platform on roof, install equipment cabinets on proposed platform. Install 3 rooftop antenna mounts, 9 antennas, 9 RRHs, 3 DC9s, 6 Slack boxes, 1 DC50.",,,,TBD,permit,TBD,TRUE
va||loudoun||22175 beaumeade cir ashburn va 20147,VA,Loudoun,United States,22175  BEAUMEADE CIR  ASHBURN VA 20147,3,6/13/2025,10/6/2025,"BLDC-2025-046039, BLDC-2025-030931, EPLAN-2025-0101","Fees Due, In Review, Issued",BLDC-2025-046039,Fees Due,Building Commercial - Alteration,"The Equinix DC21-P3 project involves the installation of a new equipment yard on the west side of the building which includes two additional generators, transformers, and premanufactured low-voltage electrical skids. Additionally, four air-cooled chillers will be installed at the roof level. Further mechanical and electrical equipment will also be installed within the existing data hall space.",,,,TBD,permit,TBD,TRUE
va||loudoun||22165 beaumeade cir ashburn va 20147,VA,Loudoun,United States,22165  BEAUMEADE CIR  ASHBURN VA 20147,5,6/26/2025,10/6/2025,"BLDC-2025-046043, SPEX-2024-0063, LEGI-2024-0047, SPEX-2025-0057, BLDC-2025-030954","Fees Due, In Review, Issued",BLDC-2025-046043,Issued,Tenant Fit-Up,"This project consists of the build out of office space on the 4th floor of a new construction data center, BLDC-2023-005961. The build out includes partitions walls, paint, flooring, and the associated electrical and mechanical equipment required to support the function of the space.",,,,TBD,permit,TBD,TRUE
tx||fort worth||9401 asphalt dr fort worth tx 76131 united states,TX,Fort Worth,United States,"9401 ASPHALT DR, Fort Worth TX 76131 United States",9,8/19/2025,10/2/2025,"PB25-13761, PB25-11804, PB25-11810, PB25-11816, PB25-11819, PB25-11782, PB25-11785, PB25-11786, PB25-11787","Issued, Plan Review",PB25-13761,Issued,Commercial Remodel Building Permit,**3rd Prty Plan Review-Inspections***Cyrus One DFW7 - TFO,,,,TBD,permit,TBD,TRUE
va||loudoun||43304 old ox rd sterling va 20166,VA,Loudoun,United States,43304  OLD OX RD  STERLING VA 20166,5,3/14/2025,10/2/2025,"BLDC-2025-045329, BLDC-2025-045333, EPLAN-2025-0124, GBOND-2025-0098, BLDC-2025-012490","Active Bond, In Review, Issued",BLDC-2025-045329,In Review,Tenant Fit-Up,CYRUSONE NVA 11 PHASE 1 TENANT FITOUT BUILDING PERMIT,,,,TBD,permit,TBD,TRUE
va||loudoun||44480 hastings dr ashburn va 20147,VA,Loudoun,United States,44480  HASTINGS DR  ASHBURN VA 20147,1,10/1/2025,10/1/2025,PLAT-2025-0226,In Review,PLAT-2025-0226,In Review,"Plat - Tier 1 - Easements (ESMT), or Dedication Plats (DEDI)","DIGITAL WAXPOOL ROAD ACC11 : (Reactivation Fee invoiced 1/7/25; subject to current ZO) REQUEST APPROVAL OF A MODIFIED SITE PLAN PROCESS (STMP) FOR A DATA    CENTER, IN THE PLANNED DEVELOPMENT INDUSTRIAL PARK (PDIP) ZONING      DISTRICT.                                                             AM",,,,TBD,permit,TBD,TRUE
va||loudoun||22532 evergreen mills rd leesburg va 20175,VA,Loudoun,United States,22532 EVERGREEN MILLS RD LEESBURG VA 20175,1,10/1/2025,10/1/2025,SPEX-2025-0136,Submitted,SPEX-2025-0136,Submitted,Special Exception,"See LEGI-2024-0074 for all documents, timelines and workflow. Minor Special Exception to Modify Type C Buffer requirements for Utility Substations along portions of the proposed substation that are adjacent to compatible data center development",,,,TBD,permit,TBD,TRUE
ny||nyc||1 centre street,NY,NYC,United States,1 CENTRE STREET,2,8/11/2025,9/25/2025,"M01278410-I1, M01251230-I1","M01251230-I1-MS, M01278410-I1-GC",M01278410-I1,M01278410-I1-GC,General Construction,"REMOVE AND INSTALL INTERIOR PARITIONS, DOORS AND CEILINGS AT 12 FLOOR DATA CENTER. NO CHANGE TO USE, EGRESS, OR OCCUPANCY.",1250000,CONTRACT & HOSPITALITY,DCAS,TBD,permit,TBD,TRUE
tx||dallas||6819 clark vista dr dallas tx 75236,TX,Dallas,United States,"6819 CLARK VISTA DR, Dallas TX 75236",1,9/24/2025,9/24/2025,CO-25-002451,Closed - Denied,CO-25-002451,Closed - Denied,Certificate of Occupancy,"CLARK RIDGE 12:	BLK 2/8598 LT 363:	4:	INT200600167998 DD03102006 CO-DC5:	8598 002 03600 4DA8598 002 	Deed Transfer Date:  8/4/2025",0,,,TBD,permit,TBD,TRUE
ga||atlanta||56 marietta st nw atlanta ga 30303,GA,Atlanta,United States,"56 MARIETTA ST NW, ATLANTA GA 30303",2,9/2/2025,9/23/2025,"BE-202507365, BB-202507412","Issued, Routed for Review",BE-202507365,Issued,Commercial - Electrical,Buildout and tenant fitout work for a data center,,,,TBD,permit,TBD,TRUE
tx||dallas||1990 n stemmons fwy dallas tx 75207,TX,Dallas,United States,"1990 N STEMMONS FWY, Dallas TX 75207",4,6/18/2025,9/23/2025,"COM-PH-ALT-ADD-25-000226, COM-PH-ALT-ADD-25-000225, COM-ELC-25-002110, COM-ALT-ADD-25-000442",Inspection Phase,COM-PH-ALT-ADD-25-000226,Inspection Phase,Phase - Alteration Addition,"QTEAM INHOUSE THE SCOPE OF THIS PROJECT INCLUDES A 43,009 SF BUILDOUT ON THE FIRST FLOOR, 47,044 SF ON THE SECOND FLOOR, AND 5,438 SF ON THE THIRD FLOOR OF AN EXISTING FOUR STORY DATA CENTER, INCLUDING INTERIOR PARTITIONS, DOORS, CEILINGS, LIGHTING FIXTURES, MECHANICAL AND ELECTRICAL EQUIPMENT, TEN GENERATORS, GENERATOR DUNNAGE PLATFORMS, EXTERIOR STAIRS, AND MODIFICATIONS TO EXISTING STEEL DUNAGE PLATFORMS",0,,,TBD,permit,TBD,TRUE
il||chicago||8150 s bishop st,IL,Chicago,United States,8150 S BISHOP ST,1,9/19/2025,9/19/2025,101070103,,101070103,,PERMIT - RENOVATION/ALTERATION,"INSTALL (1) PROPOSED ROUND MOUNT CHIMNEY KIT, INSTALL (3) PROPOSED AT&T SECTOR FRAMES, (1) PER SECTOR (TYP. OF 3 SECTORS), INSTALL(9) PROPOSED AT&T PANEL ANTENNAS (3) PER SECTOR (TYP. OF 3 SECTORS), INSTALL (9) PROPOSED AT&T RRUS, (3) PER SECTOR (TYP. OF 3SECTORS), INSTALL PROPOSED T&T NETSURE 512 POWER PLANT CABINET, VERTIV BATTERY CABINET, FLX42 CABINET, PPC & RAYCAP DC50 PANEL ONNEW PLATFORM.I NSTALL (6) PROPOSED AT&T DC TRUNK LINES, INSTALL (3) PROPOSED AT&T 24 PAIR FIBER LINES, INSTALL PROPOSED DC/FIBERJUMPERS. INSTALL NEW ELECTRICAL AND FIBER SERVICES, INSTALL NEW GROUND SYSTEM.",,,"ROKACH, ABRAHAM J",TBD,permit,TBD,TRUE
va||loudoun||nan,VA,Loudoun,United States,,12,3/17/2025,9/19/2025,"CPAM-2025-0001, BLDC-2025-042949, ZOAM-2025-0002, PLAT-2025-0200, EPLAN-2025-0126, PBOND-2025-0082, PBOND-2025-0084, PLAT-2025-0115, PLAT-2025-0100, ZCOR-2025-0182","Active Bond, Approved, In Review, Submitted, Submitted - Online",CPAM-2025-0001,In Review,Comprehensive Plan Amendment - Comprehensive Plan Amendment,Comprehensive Plan Amendment Data Centers Standards and Locations Phase 2,,,,TBD,permit,TBD,TRUE
az||chandler||e ocotillo & s mcqueen rd,AZ,Chandler,United States,E Ocotillo & S McQueen Rd,1,9/19/2025,9/19/2025,UTL25-0911,Awaiting Client Reply,UTL25-0911,Awaiting Client Reply,Utility Permit,"PERMIT BORE FOOTAGE: 3,377'TRENCH FOOTAGE (SSD): 0'MICROTRENCH FOOTAGE: 6,150'NUMBER OF VAULTS: 33CABINET: 4",,,,TBD,permit,TBD,TRUE
az||goodyear||300 s bullard ave bldg d goodyear az 85338 d,AZ,Goodyear,United States,"300 S BULLARD AVE, BLDG D, GOODYEAR AZ 85338, D",1,9/18/2025,9/18/2025,B25-02164,Respond and Resubmit,B25-02164,Respond and Resubmit,Commercial Construction,New - Other New Construction (Not listed above) - Data Center,,,,TBD,permit,TBD,TRUE
az||goodyear||20 s bullard ave bldg f goodyear az 85338 f,AZ,Goodyear,United States,"20 S BULLARD AVE, BLDG F, GOODYEAR AZ 85338, F",1,9/18/2025,9/18/2025,B25-02163,Respond and Resubmit,B25-02163,Respond and Resubmit,Commercial Construction,New - Other New Construction (Not listed above) - Data Center,,,,TBD,permit,TBD,TRUE
az||goodyear||14250 w broadway rd bldg phx12 goodyear az 85338 1 phx12,AZ,Goodyear,United States,"14250 W BROADWAY RD, BLDG PHX12, GOODYEAR AZ 85338, 1 PHX12",1,9/18/2025,9/18/2025,B25-02159,Department Review Cycle 3,B25-02159,Department Review Cycle 3,Commercial Construction,New - Other New Construction (Not listed above) - EXTERIOR STAIRS,,,,TBD,permit,TBD,TRUE
ga||atlanta||3500 peachtree rd ne atlanta ga 30326,GA,Atlanta,United States,"3500 PEACHTREE RD NE, ATLANTA GA 30326",1,9/16/2025,9/16/2025,BB-202507883,Routed for Review,BB-202507883,Routed for Review,Commercial Miscellaneous,AT&T IS PROPOSING TO REMOVE (7) ANTENNAS (9) RRUS AND (5) TMAS AND INSTALL (6) ANTENNAS (4) RRUS (3) CABLES AND (1) DC9 ON AN EXISTING ROOFTOP,,,,TBD,permit,TBD,TRUE
ca||santa clara||4700 old ironsides dr santa clara ca 95054,CA,Santa Clara,United States,"4700 OLD IRONSIDES DR, SANTA CLARA CA 95054",1,9/16/2025,9/16/2025,BLD25-03143,Issued,BLD25-03143,Issued,Regular Building Permit,"Add distribution to datacenter. Original design of facility included (90) PDU's, only (49) of which have been installed to date. This project will add (5) PDU's, for a total of (54). Work will include running appropriate conduit and feeder wire and installation of new PDU and STS units.",,,,TBD,permit,TBD,TRUE
va||loudoun||43115 goose park ln ashburn va 20147,VA,Loudoun,United States,43115  GOOSE PARK LN  ASHBURN VA 20147,2,5/18/2025,9/15/2025,"PMTG-2025-0197, BLDC-2025-024034","Completed, Issued",PMTG-2025-0197,Completed,Site Plan Premeeting,"Premeeting to discuss the upcoming submission of a Site Plan for Buildings 1, 2, & 5 of the Belmont Innovation Campus. Submission will include 3 data center buildings, 3 guard booths and the associated infrastructure and drive aisles.",,,,TBD,permit,TBD,TRUE
la||new orleans||4523 cleveland ave apt b1 new orleans la 701190,LA,New Orleans,United States,"4523 Cleveland Ave Apt B1, New Orleans LA 70119.0",1,9/11/2025,9/11/2025,25-27734-SERV,Permit Issued,25-27734-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"o	Remove 800amp 17gang meter stack _x000D_
o	Install new 800amp 17gang meter stack_x000D_
o	Install surge protection at main disconnect_x000D_
o	File for 17 Electrical Permits and inspections of said work with Orleans permit office. _x000D_
_x000D_",25000,,,TBD,permit,TBD,TRUE
la||new orleans||4523 cleveland ave apt b3 new orleans la 701190,LA,New Orleans,United States,"4523 Cleveland Ave Apt B3, New Orleans LA 70119.0",1,9/11/2025,9/11/2025,25-27738-SERV,Permit Issued,25-27738-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"o	Remove 800amp 17gang meter stack _x000D_
o	Install new 800amp 17gang meter stack_x000D_
o	Install surge protection at main disconnect_x000D_
o	File for 17 Electrical Permits and inspections of said work with Orleans permit office. _x000D_
_x000D_",25000,,,TBD,permit,TBD,TRUE
la||new orleans||4523 cleveland ave apt b4 new orleans la 701190,LA,New Orleans,United States,"4523 Cleveland Ave Apt B4, New Orleans LA 70119.0",1,9/11/2025,9/11/2025,25-27739-SERV,Permit Issued,25-27739-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"o	Remove 800amp 17gang meter stack _x000D_
o	Install new 800amp 17gang meter stack_x000D_
o	Install surge protection at main disconnect_x000D_
o	File for 17 Electrical Permits and inspections of said work with Orleans permit office. _x000D_
_x000D_",25000,,,TBD,permit,TBD,TRUE
la||new orleans||4523 cleveland ave apt b6 new orleans la 701190,LA,New Orleans,United States,"4523 Cleveland Ave Apt B6, New Orleans LA 70119.0",1,9/11/2025,9/11/2025,25-27743-SERV,Permit Issued,25-27743-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"o	Remove 800amp 17gang meter stack _x000D_
o	Install new 800amp 17gang meter stack_x000D_
o	Install surge protection at main disconnect_x000D_
o	File for 17 Electrical Permits and inspections of said work with Orleans permit office. _x000D_
_x000D_",25000,,,TBD,permit,TBD,TRUE
la||new orleans||4523 cleveland ave apt b2 new orleans la 701190,LA,New Orleans,United States,"4523 Cleveland Ave Apt B2, New Orleans LA 70119.0",1,9/11/2025,9/11/2025,25-27736-SERV,Permit Issued,25-27736-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"o	Remove 800amp 17gang meter stack _x000D_
o	Install new 800amp 17gang meter stack_x000D_
o	Install surge protection at main disconnect_x000D_
o	File for 17 Electrical Permits and inspections of said work with Orleans permit office. _x000D_
_x000D_",25000,,,TBD,permit,TBD,TRUE
la||new orleans||4523 cleveland ave apt b5 new orleans la 701190,LA,New Orleans,United States,"4523 Cleveland Ave Apt B5, New Orleans LA 70119.0",1,9/11/2025,9/11/2025,25-27740-SERV,Permit Issued,25-27740-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"o	Remove 800amp 17gang meter stack _x000D_
o	Install new 800amp 17gang meter stack_x000D_
o	Install surge protection at main disconnect_x000D_
o	File for 17 Electrical Permits and inspections of said work with Orleans permit office. _x000D_
_x000D_",25000,,,TBD,permit,TBD,TRUE
la||new orleans||4523 cleveland ave apt a7 new orleans la 701190,LA,New Orleans,United States,"4523 Cleveland Ave Apt A7, New Orleans LA 70119.0",1,9/11/2025,9/11/2025,25-27729-SERV,Permit Issued,25-27729-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"o	Remove 800amp 17gang meter stack _x000D_
o	Install new 800amp 17gang meter stack_x000D_
o	Install surge protection at main disconnect_x000D_
o	File for 17 Electrical Permits and inspections of said work with Orleans permit office. _x000D_
_x000D_",25000,,,TBD,permit,TBD,TRUE
la||new orleans||4523 cleveland ave apt a1 new orleans la 701190,LA,New Orleans,United States,"4523 Cleveland Ave Apt A1, New Orleans LA 70119.0",1,9/11/2025,9/11/2025,25-27715-SERV,Permit Issued,25-27715-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"o	Remove 800amp 17gang meter stack _x000D_
o	Install new 800amp 17gang meter stack_x000D_
o	Install surge protection at main disconnect_x000D_
o	File for 17 Electrical Permits and inspections of said work with Orleans permit office. _x000D_
_x000D_",25000,,,TBD,permit,TBD,TRUE
la||new orleans||4523 cleveland ave apt a5 new orleans la 701190,LA,New Orleans,United States,"4523 Cleveland Ave Apt A5, New Orleans LA 70119.0",1,9/11/2025,9/11/2025,25-27727-SERV,Permit Issued,25-27727-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"o	Remove 800amp 17gang meter stack _x000D_
o	Install new 800amp 17gang meter stack_x000D_
o	Install surge protection at main disconnect_x000D_
o	File for 17 Electrical Permits and inspections of said work with Orleans permit office. _x000D_
_x000D_",25000,,,TBD,permit,TBD,TRUE
la||new orleans||4523 cleveland ave apt a4 new orleans la 701190,LA,New Orleans,United States,"4523 Cleveland Ave Apt A4, New Orleans LA 70119.0",1,9/11/2025,9/11/2025,25-27724-SERV,Permit Issued,25-27724-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"o	Remove 800amp 17gang meter stack _x000D_
o	Install new 800amp 17gang meter stack_x000D_
o	Install surge protection at main disconnect_x000D_
o	File for 17 Electrical Permits and inspections of said work with Orleans permit office. _x000D_
_x000D_",25000,,,TBD,permit,TBD,TRUE
la||new orleans||4523 cleveland ave apt a3 new orleans la 701190,LA,New Orleans,United States,"4523 Cleveland Ave Apt A3, New Orleans LA 70119.0",1,9/11/2025,9/11/2025,25-27723-SERV,Permit Issued,25-27723-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"o	Remove 800amp 17gang meter stack _x000D_
o	Install new 800amp 17gang meter stack_x000D_
o	Install surge protection at main disconnect_x000D_
o	File for 17 Electrical Permits and inspections of said work with Orleans permit office. _x000D_
_x000D_",25000,,,TBD,permit,TBD,TRUE
va||loudoun||19790 ashburn rd ashburn va 20147,VA,Loudoun,United States,19790  ASHBURN RD  ASHBURN VA 20147,1,9/11/2025,9/11/2025,FLPL-2025-0019,In Review,FLPL-2025-0019,In Review,Floodplain Study Type 2,"This project is located at the parcel between Leesburg Pike, Ashburn Village Blvd, and Russell Branch Pkwy in Ashburn, VA 20147. Scope of development includes data center buildings with one substation and improvements per applicable proffers. Site access is provided from Ashburn Village Blvd and Russell Branch Pkwy. The site is surrounded by perimeter fence with two secured entrances. The disturbed area on site is 35.41 AC.",,,,TBD,permit,TBD,TRUE
la||new orleans||4523 cleveland ave apt b8 new orleans la 701190,LA,New Orleans,United States,"4523 Cleveland Ave Apt B8, New Orleans LA 70119.0",1,9/11/2025,9/11/2025,25-27745-SERV,Permit Issued,25-27745-SERV,Permit Issued,Electrical Service / Circuit / Feeder,"o	Remove 800amp 17gang meter stack _x000D_
